chain,iter,log_p,dataset
2,338,1667.794,run5p2wgs
0,338,-681.524,run5p2wgs_t
1,338,-8344.029,run5p3wgs
2,338,-8295.472,run5p3wgs
0,338,-8294.112,run5p3wgs
3,338,-10824.69,run5p3wgs_t
1,338,-10679.81,run5p3wgs_t
0,338,-10417.114,run5p3wgs_t
2,338,-9826.697,run5p3wgs_t
1,338,-11519.324,run5p9wgs
3,338,-11314.016,run5p9wgs
2,338,-11245.678,run5p9wgs
0,338,-10608.615,run5p9wgs
3,338,-15117.121,run5p9wgs_t
0,338,-14879.552,run5p9wgs_t
2,338,-14762.007,run5p9wgs_t
1,338,-14715.147,run5p9wgs_t
1,339,812.726,run5p2wgs
0,339,1614.158,run5p2wgs
2,339,1661.747,run5p2wgs
3,339,1671.443,run5p2wgs
0,339,-692.989,run5p2wgs_t
1,339,-8329.071,run5p3wgs
2,339,-8295.943,run5p3wgs
0,339,-8289.256,run5p3wgs
3,339,-10870.863,run5p3wgs_t
1,339,-10682.2,run5p3wgs_t
0,339,-10390.713,run5p3wgs_t
2,339,-9920.181,run5p3wgs_t
1,339,-11468.441,run5p9wgs
3,339,-11308.979,run5p9wgs
2,339,-11239.221,run5p9wgs
0,339,-10534.05,run5p9wgs
3,339,-15150.072,run5p9wgs_t
0,339,-14868.982,run5p9wgs_t
1,339,-14716.623,run5p9wgs_t
2,339,-14714.527,run5p9wgs_t
1,340,856.673,run5p2wgs
0,340,1600.375,run5p2wgs
2,340,1677.931,run5p2wgs
3,340,1696.582,run5p2wgs
0,340,-762.369,run5p2wgs_t
1,340,-8322.164,run5p3wgs
2,340,-8299.516,run5p3wgs
0,340,-8288.339,run5p3wgs
3,340,-10852.552,run5p3wgs_t
1,340,-10652.37,run5p3wgs_t
0,340,-10394.578,run5p3wgs_t
2,340,-9921.609,run5p3wgs_t
1,340,-11473.185,run5p9wgs
3,340,-11390.478,run5p9wgs
2,340,-11230.828,run5p9wgs
0,340,-10530.027,run5p9wgs
3,340,-15267.464,run5p9wgs_t
0,340,-14709.883,run5p9wgs_t
1,340,-14675.858,run5p9wgs_t
2,340,-14652.007,run5p9wgs_t
1,341,831.253,run5p2wgs
0,341,1631.72,run5p2wgs
2,341,1642.686,run5p2wgs
3,341,1683.713,run5p2wgs
0,341,-702.654,run5p2wgs_t
1,341,-8334.347,run5p3wgs
2,341,-8293.063,run5p3wgs
0,341,-8278.914,run5p3wgs
3,341,-10864.277,run5p3wgs_t
1,341,-10676.015,run5p3wgs_t
0,341,-10416.832,run5p3wgs_t
2,341,-9906.234,run5p3wgs_t
1,341,-11553.929,run5p9wgs
2,341,-11325.408,run5p9wgs
3,341,-11293.028,run5p9wgs
0,341,-10601.408,run5p9wgs
3,341,-15153.315,run5p9wgs_t
1,341,-14738.209,run5p9wgs_t
0,341,-14735.304,run5p9wgs_t
2,341,-14626.404,run5p9wgs_t
1,342,911.805,run5p2wgs
0,342,1637.611,run5p2wgs
2,342,1675.842,run5p2wgs
3,342,1703.078,run5p2wgs
0,342,-652.28,run5p2wgs_t
1,342,-8346.281,run5p3wgs
0,342,-8290.523,run5p3wgs
2,342,-8278.159,run5p3wgs
3,342,-10891.987,run5p3wgs_t
1,342,-10625.097,run5p3wgs_t
0,342,-10381.604,run5p3wgs_t
2,342,-9826.09,run5p3wgs_t
1,342,-11527.205,run5p9wgs
2,342,-11326.565,run5p9wgs
3,342,-11269.467,run5p9wgs
0,342,-10601.024,run5p9wgs
3,342,-15150.998,run5p9wgs_t
2,342,-14715.58,run5p9wgs_t
0,342,-14713.685,run5p9wgs_t
1,342,-14702.641,run5p9wgs_t
1,343,872.729,run5p2wgs
0,343,1599.492,run5p2wgs
3,343,1652.092,run5p2wgs
2,343,1663.151,run5p2wgs
0,343,-524.855,run5p2wgs_t
1,343,-8379.822,run5p3wgs
2,343,-8314.745,run5p3wgs
0,343,-8301.013,run5p3wgs
3,343,-10870.787,run5p3wgs_t
1,343,-10662.309,run5p3wgs_t
0,343,-10395.069,run5p3wgs_t
2,343,-9825.69,run5p3wgs_t
1,343,-11549.068,run5p9wgs
2,343,-11295.409,run5p9wgs
3,343,-11290.218,run5p9wgs
0,343,-10636.793,run5p9wgs
3,343,-14973.428,run5p9wgs_t
1,343,-14771.318,run5p9wgs_t
0,343,-14717.915,run5p9wgs_t
2,343,-14699.903,run5p9wgs_t
1,344,813.479,run5p2wgs
0,344,1589.775,run5p2wgs
2,344,1648.632,run5p2wgs
3,344,1704.083,run5p2wgs
0,344,-614.906,run5p2wgs_t
0,344,-8288.483,run5p3wgs
2,344,-8278.148,run5p3wgs
1,344,-8259.205,run5p3wgs
3,344,-10863.327,run5p3wgs_t
1,344,-10710.33,run5p3wgs_t
0,344,-10488.908,run5p3wgs_t
2,344,-9818.981,run5p3wgs_t
1,344,-11543.698,run5p9wgs
2,344,-11337.931,run5p9wgs
3,344,-11314.399,run5p9wgs
0,344,-10688.836,run5p9wgs
3,344,-14913.962,run5p9wgs_t
1,344,-14731.963,run5p9wgs_t
2,344,-14708.865,run5p9wgs_t
0,344,-14646.652,run5p9wgs_t
1,345,779.852,run5p2wgs
0,345,1604.405,run5p2wgs
2,345,1634.894,run5p2wgs
3,345,1700.883,run5p2wgs
0,345,-493.723,run5p2wgs_t
0,345,-8275.999,run5p3wgs
1,345,-8273.156,run5p3wgs
2,345,-8266.998,run5p3wgs
3,345,-10891.248,run5p3wgs_t
1,345,-10620.17,run5p3wgs_t
0,345,-10563.434,run5p3wgs_t
2,345,-9846.497,run5p3wgs_t
1,345,-11557.903,run5p9wgs
2,345,-11327.504,run5p9wgs
3,345,-11280.073,run5p9wgs
0,345,-10672.716,run5p9wgs
3,345,-14926.043,run5p9wgs_t
2,345,-14767.146,run5p9wgs_t
1,345,-14716.09,run5p9wgs_t
0,345,-14655.736,run5p9wgs_t
1,346,792.149,run5p2wgs
0,346,1590.892,run5p2wgs
2,346,1661.263,run5p2wgs
3,346,1674.188,run5p2wgs
0,346,-517.264,run5p2wgs_t
2,346,-8287.977,run5p3wgs
0,346,-8279.924,run5p3wgs
1,346,-8253.094,run5p3wgs
3,346,-10854.609,run5p3wgs_t
1,346,-10611.617,run5p3wgs_t
0,346,-10552.99,run5p3wgs_t
2,346,-9926.378,run5p3wgs_t
1,346,-11590.008,run5p9wgs
3,346,-11324.792,run5p9wgs
2,346,-11306.614,run5p9wgs
0,346,-10685.49,run5p9wgs
3,346,-14921.726,run5p9wgs_t
2,346,-14751.79,run5p9wgs_t
1,346,-14634.169,run5p9wgs_t
0,346,-14620.623,run5p9wgs_t
1,347,712.24,run5p2wgs
0,347,1610.207,run5p2wgs
2,347,1665.759,run5p2wgs
3,347,1715.471,run5p2wgs
0,347,-534.385,run5p2wgs_t
2,347,-8288.809,run5p3wgs
0,347,-8276.831,run5p3wgs
1,347,-8206.546,run5p3wgs
3,347,-10823.335,run5p3wgs_t
1,347,-10632.729,run5p3wgs_t
0,347,-10513.048,run5p3wgs_t
2,347,-9882.644,run5p3wgs_t
1,347,-11629.992,run5p9wgs
3,347,-11306.135,run5p9wgs
2,347,-11290.837,run5p9wgs
0,347,-10678.172,run5p9wgs
3,347,-14813.03,run5p9wgs_t
2,347,-14793.984,run5p9wgs_t
0,347,-14692.723,run5p9wgs_t
1,347,-14655.927,run5p9wgs_t
1,348,777.486,run5p2wgs
0,348,1629.478,run5p2wgs
2,348,1650.099,run5p2wgs
3,348,1755.493,run5p2wgs
0,348,-529.215,run5p2wgs_t
2,348,-8286.85,run5p3wgs
0,348,-8271.402,run5p3wgs
1,348,-8220.092,run5p3wgs
3,348,-10825.84,run5p3wgs_t
1,348,-10629.918,run5p3wgs_t
0,348,-10526.094,run5p3wgs_t
2,348,-9997.581,run5p3wgs_t
1,348,-11623.4,run5p9wgs
2,348,-11339.289,run5p9wgs
3,348,-11244.478,run5p9wgs
0,348,-10651.217,run5p9wgs
2,348,-14869.387,run5p9wgs_t
3,348,-14764.929,run5p9wgs_t
0,348,-14672.579,run5p9wgs_t
1,348,-14654.581,run5p9wgs_t
1,349,759.858,run5p2wgs
0,349,1624.483,run5p2wgs
2,349,1649.607,run5p2wgs
3,349,1695.81,run5p2wgs
0,349,-511.708,run5p2wgs_t
1,349,-8305.867,run5p3wgs
2,349,-8276.116,run5p3wgs
0,349,-8265.221,run5p3wgs
3,349,-10824.004,run5p3wgs_t
1,349,-10596.549,run5p3wgs_t
0,349,-10487.264,run5p3wgs_t
2,349,-9971.654,run5p3wgs_t
1,349,-11621.31,run5p9wgs
2,349,-11336.55,run5p9wgs
3,349,-11257.99,run5p9wgs
0,349,-10646.089,run5p9wgs
3,349,-14780.424,run5p9wgs_t
2,349,-14740.51,run5p9wgs_t
1,349,-14724.443,run5p9wgs_t
0,349,-14665.426,run5p9wgs_t
1,350,786.171,run5p2wgs
0,350,1623.539,run5p2wgs
2,350,1650.65,run5p2wgs
3,350,1658.359,run5p2wgs
0,350,-548.419,run5p2wgs_t
1,350,-8311.906,run5p3wgs
2,350,-8287.493,run5p3wgs
0,350,-8285.532,run5p3wgs
3,350,-10808.036,run5p3wgs_t
1,350,-10545.644,run5p3wgs_t
0,350,-10509.883,run5p3wgs_t
2,350,-10017.008,run5p3wgs_t
1,350,-11547.764,run5p9wgs
2,350,-11286.173,run5p9wgs
3,350,-11220.437,run5p9wgs
0,350,-10622.749,run5p9wgs
2,350,-14806.171,run5p9wgs_t
1,350,-14712.347,run5p9wgs_t
3,350,-14702.563,run5p9wgs_t
0,350,-14622.249,run5p9wgs_t
1,351,733.247,run5p2wgs
0,351,1626.265,run5p2wgs
3,351,1634.492,run5p2wgs
2,351,1642.972,run5p2wgs
0,351,-561.822,run5p2wgs_t
2,351,-8302.439,run5p3wgs
1,351,-8284.161,run5p3wgs
0,351,-8276.387,run5p3wgs
3,351,-10849.799,run5p3wgs_t
1,351,-10598.022,run5p3wgs_t
0,351,-10417.527,run5p3wgs_t
2,351,-9945.195,run5p3wgs_t
1,351,-11559.635,run5p9wgs
2,351,-11284.414,run5p9wgs
3,351,-11208.519,run5p9wgs
0,351,-10598.418,run5p9wgs
2,351,-14771.623,run5p9wgs_t
1,351,-14714.591,run5p9wgs_t
3,351,-14659.248,run5p9wgs_t
0,351,-14614.54,run5p9wgs_t
1,352,748.939,run5p2wgs
3,352,1602.092,run5p2wgs
0,352,1618.074,run5p2wgs
2,352,1662.365,run5p2wgs
0,352,-602.474,run5p2wgs_t
1,352,-8307.055,run5p3wgs
2,352,-8303.262,run5p3wgs
0,352,-8293.48,run5p3wgs
3,352,-10929.165,run5p3wgs_t
1,352,-10588.473,run5p3wgs_t
0,352,-10436.617,run5p3wgs_t
2,352,-9903.31,run5p3wgs_t
1,352,-11660.283,run5p9wgs
2,352,-11289.447,run5p9wgs
3,352,-11197.047,run5p9wgs
0,352,-10642.578,run5p9wgs
2,352,-14775.037,run5p9wgs_t
3,352,-14736.645,run5p9wgs_t
1,352,-14652.393,run5p9wgs_t
0,352,-14652.014,run5p9wgs_t
1,353,813.135,run5p2wgs
3,353,1576.897,run5p2wgs
0,353,1610.779,run5p2wgs
2,353,1677.855,run5p2wgs
0,353,-647.71,run5p2wgs_t
2,353,-8289.995,run5p3wgs
1,353,-8289.857,run5p3wgs
0,353,-8278.882,run5p3wgs
3,353,-10926.444,run5p3wgs_t
1,353,-10534.748,run5p3wgs_t
0,353,-10415.603,run5p3wgs_t
2,353,-9881.797,run5p3wgs_t
1,353,-11711.577,run5p9wgs
2,353,-11359.229,run5p9wgs
3,353,-11174.501,run5p9wgs
0,353,-10672.422,run5p9wgs
3,353,-14778.243,run5p9wgs_t
2,353,-14728.616,run5p9wgs_t
1,353,-14698.328,run5p9wgs_t
0,353,-14597.679,run5p9wgs_t
1,354,745.036,run5p2wgs
0,354,1580.369,run5p2wgs
3,354,1611.045,run5p2wgs
2,354,1682.682,run5p2wgs
0,354,-621.514,run5p2wgs_t
2,354,-8302.758,run5p3wgs
1,354,-8301.205,run5p3wgs
0,354,-8300.058,run5p3wgs
3,354,-10938.474,run5p3wgs_t
1,354,-10522.524,run5p3wgs_t
0,354,-10432.947,run5p3wgs_t
2,354,-9826.798,run5p3wgs_t
1,354,-11667.319,run5p9wgs
2,354,-11436.901,run5p9wgs
3,354,-11247.752,run5p9wgs
0,354,-10693.652,run5p9wgs
3,354,-14834.429,run5p9wgs_t
1,354,-14748.084,run5p9wgs_t
2,354,-14743.143,run5p9wgs_t
0,354,-14645.158,run5p9wgs_t
1,355,802.946,run5p2wgs
0,355,1639.971,run5p2wgs
3,355,1654.156,run5p2wgs
2,355,1665.251,run5p2wgs
0,355,-609.108,run5p2wgs_t
2,355,-8299.743,run5p3wgs
0,355,-8296.158,run5p3wgs
1,355,-8224.254,run5p3wgs
3,355,-10896.693,run5p3wgs_t
1,355,-10542.916,run5p3wgs_t
0,355,-10460.418,run5p3wgs_t
2,355,-9830.552,run5p3wgs_t
1,355,-11683.693,run5p9wgs
2,355,-11393.73,run5p9wgs
3,355,-11199.542,run5p9wgs
0,355,-10684.106,run5p9wgs
3,355,-14831.739,run5p9wgs_t
1,355,-14773.857,run5p9wgs_t
2,355,-14760.01,run5p9wgs_t
0,355,-14680.532,run5p9wgs_t
1,356,741.29,run5p2wgs
0,356,1640.368,run5p2wgs
2,356,1672.033,run5p2wgs
3,356,1674.315,run5p2wgs
0,356,-8300.38,run5p3wgs
2,356,-8289.432,run5p3wgs
1,356,-8229.592,run5p3wgs
3,356,-10877.058,run5p3wgs_t
1,356,-10549.696,run5p3wgs_t
0,356,-10460.735,run5p3wgs_t
2,356,-9896.777,run5p3wgs_t
1,356,-11723.902,run5p9wgs
2,356,-11409.838,run5p9wgs
3,356,-11244.896,run5p9wgs
0,356,-10686.394,run5p9wgs
3,356,-14836.212,run5p9wgs_t
2,356,-14792.127,run5p9wgs_t
0,356,-14762.746,run5p9wgs_t
1,356,-14727.697,run5p9wgs_t
1,357,721.032,run5p2wgs
3,357,1583.459,run5p2wgs
0,357,1617.301,run5p2wgs
2,357,1675.561,run5p2wgs
2,357,-8302.18,run5p3wgs
0,357,-8286.887,run5p3wgs
1,357,-8251.667,run5p3wgs
3,357,-10830.0,run5p3wgs_t
1,357,-10595.771,run5p3wgs_t
0,357,-10459.378,run5p3wgs_t
2,357,-9933.883,run5p3wgs_t
1,357,-11731.891,run5p9wgs
2,357,-11365.235,run5p9wgs
3,357,-11281.035,run5p9wgs
0,357,-10668.775,run5p9wgs
0,357,-14804.546,run5p9wgs_t
1,357,-14792.458,run5p9wgs_t
2,357,-14780.278,run5p9wgs_t
3,357,-14745.482,run5p9wgs_t
1,358,764.44,run5p2wgs
3,358,1603.87,run5p2wgs
0,358,1632.704,run5p2wgs
2,358,1692.393,run5p2wgs
0,358,-8313.778,run5p3wgs
2,358,-8287.199,run5p3wgs
1,358,-8270.612,run5p3wgs
3,358,-10860.491,run5p3wgs_t
1,358,-10553.522,run5p3wgs_t
0,358,-10500.168,run5p3wgs_t
2,358,-9872.531,run5p3wgs_t
1,358,-11716.028,run5p9wgs
2,358,-11370.722,run5p9wgs
3,358,-11266.689,run5p9wgs
0,358,-10681.14,run5p9wgs
0,358,-14790.796,run5p9wgs_t
3,358,-14773.481,run5p9wgs_t
1,358,-14772.837,run5p9wgs_t
2,358,-14763.616,run5p9wgs_t
1,359,739.14,run5p2wgs
3,359,1584.939,run5p2wgs
0,359,1609.552,run5p2wgs
2,359,1645.215,run5p2wgs
1,359,-8307.93,run5p3wgs
2,359,-8294.306,run5p3wgs
0,359,-8287.051,run5p3wgs
3,359,-10940.465,run5p3wgs_t
1,359,-10519.848,run5p3wgs_t
0,359,-10518.656,run5p3wgs_t
2,359,-9879.434,run5p3wgs_t
1,359,-11758.816,run5p9wgs
2,359,-11277.219,run5p9wgs
3,359,-11141.73,run5p9wgs
0,359,-10687.369,run5p9wgs
0,359,-14896.444,run5p9wgs_t
2,359,-14725.195,run5p9wgs_t
3,359,-14705.779,run5p9wgs_t
1,359,-14693.096,run5p9wgs_t
1,360,698.477,run5p2wgs
3,360,1627.43,run5p2wgs
0,360,1634.193,run5p2wgs
2,360,1656.257,run5p2wgs
2,360,-8293.275,run5p3wgs
0,360,-8283.067,run5p3wgs
1,360,-8269.049,run5p3wgs
3,360,-10915.134,run5p3wgs_t
1,360,-10591.59,run5p3wgs_t
0,360,-10510.398,run5p3wgs_t
2,360,-10003.354,run5p3wgs_t
1,360,-11699.724,run5p9wgs
2,360,-11300.414,run5p9wgs
3,360,-11140.062,run5p9wgs
0,360,-10684.509,run5p9wgs
0,360,-14861.531,run5p9wgs_t
2,360,-14743.145,run5p9wgs_t
3,360,-14712.836,run5p9wgs_t
1,360,-14644.056,run5p9wgs_t
1,361,766.851,run5p2wgs
0,361,1614.891,run5p2wgs
2,361,1663.0,run5p2wgs
3,361,1731.132,run5p2wgs
1,361,-8323.123,run5p3wgs
0,361,-8292.106,run5p3wgs
2,361,-8284.235,run5p3wgs
3,361,-10935.534,run5p3wgs_t
1,361,-10582.984,run5p3wgs_t
0,361,-10456.331,run5p3wgs_t
2,361,-9988.404,run5p3wgs_t
1,361,-11708.597,run5p9wgs
2,361,-11298.573,run5p9wgs
3,361,-11223.995,run5p9wgs
0,361,-10666.874,run5p9wgs
0,361,-14927.077,run5p9wgs_t
3,361,-14704.229,run5p9wgs_t
2,361,-14692.116,run5p9wgs_t
1,361,-14644.231,run5p9wgs_t
1,362,788.307,run5p2wgs
0,362,1619.576,run5p2wgs
2,362,1652.846,run5p2wgs
3,362,1718.33,run5p2wgs
1,362,-8315.56,run5p3wgs
0,362,-8282.592,run5p3wgs
2,362,-8273.493,run5p3wgs
3,362,-11020.472,run5p3wgs_t
1,362,-10634.49,run5p3wgs_t
0,362,-10499.491,run5p3wgs_t
2,362,-9987.364,run5p3wgs_t
1,362,-11773.618,run5p9wgs
2,362,-11301.844,run5p9wgs
3,362,-11123.62,run5p9wgs
0,362,-10686.928,run5p9wgs
0,362,-14813.515,run5p9wgs_t
3,362,-14757.29,run5p9wgs_t
2,362,-14657.578,run5p9wgs_t
1,362,-14647.68,run5p9wgs_t
1,363,625.639,run5p2wgs
2,363,1626.434,run5p2wgs
0,363,1628.661,run5p2wgs
3,363,1673.209,run5p2wgs
1,363,-8416.697,run5p3wgs
0,363,-8297.478,run5p3wgs
2,363,-8276.697,run5p3wgs
3,363,-11029.533,run5p3wgs_t
1,363,-10626.335,run5p3wgs_t
0,363,-10511.769,run5p3wgs_t
2,363,-9942.553,run5p3wgs_t
1,363,-11694.472,run5p9wgs
2,363,-11236.078,run5p9wgs
3,363,-11093.016,run5p9wgs
0,363,-10681.063,run5p9wgs
0,363,-14803.387,run5p9wgs_t
1,363,-14694.686,run5p9wgs_t
3,363,-14657.839,run5p9wgs_t
2,363,-14644.086,run5p9wgs_t
1,364,699.871,run5p2wgs
0,364,1610.006,run5p2wgs
3,364,1649.594,run5p2wgs
2,364,1661.443,run5p2wgs
1,364,-8457.329,run5p3wgs
0,364,-8301.136,run5p3wgs
2,364,-8278.283,run5p3wgs
3,364,-10906.057,run5p3wgs_t
1,364,-10548.342,run5p3wgs_t
0,364,-10499.7,run5p3wgs_t
2,364,-9919.911,run5p3wgs_t
1,364,-11661.988,run5p9wgs
2,364,-11237.877,run5p9wgs
3,364,-11137.264,run5p9wgs
0,364,-10694.741,run5p9wgs
0,364,-14808.604,run5p9wgs_t
1,364,-14690.901,run5p9wgs_t
3,364,-14660.77,run5p9wgs_t
2,364,-14590.211,run5p9wgs_t
1,365,578.786,run5p2wgs
0,365,1620.929,run5p2wgs
3,365,1663.805,run5p2wgs
2,365,1677.392,run5p2wgs
1,365,-8390.437,run5p3wgs
0,365,-8294.949,run5p3wgs
2,365,-8288.615,run5p3wgs
3,365,-10893.801,run5p3wgs_t
1,365,-10595.504,run5p3wgs_t
0,365,-10525.303,run5p3wgs_t
2,365,-9971.311,run5p3wgs_t
1,365,-11620.03,run5p9wgs
2,365,-11238.483,run5p9wgs
3,365,-11124.501,run5p9wgs
0,365,-10672.873,run5p9wgs
0,365,-14813.7,run5p9wgs_t
3,365,-14722.898,run5p9wgs_t
1,365,-14722.676,run5p9wgs_t
2,365,-14616.386,run5p9wgs_t
1,366,508.747,run5p2wgs
0,366,1626.812,run5p2wgs
2,366,1655.599,run5p2wgs
3,366,1695.949,run5p2wgs
1,366,-8401.607,run5p3wgs
0,366,-8292.638,run5p3wgs
2,366,-8271.856,run5p3wgs
3,366,-10902.2,run5p3wgs_t
1,366,-10545.507,run5p3wgs_t
0,366,-10449.033,run5p3wgs_t
2,366,-9892.437,run5p3wgs_t
1,366,-11677.535,run5p9wgs
2,366,-11226.333,run5p9wgs
3,366,-11090.414,run5p9wgs
0,366,-10688.746,run5p9wgs
0,366,-14823.466,run5p9wgs_t
3,366,-14791.119,run5p9wgs_t
1,366,-14697.319,run5p9wgs_t
2,366,-14585.357,run5p9wgs_t
1,367,403.549,run5p2wgs
0,367,1619.644,run5p2wgs
2,367,1664.635,run5p2wgs
3,367,1684.547,run5p2wgs
1,367,-8374.98,run5p3wgs
2,367,-8301.667,run5p3wgs
0,367,-8296.987,run5p3wgs
3,367,-10903.038,run5p3wgs_t
1,367,-10522.396,run5p3wgs_t
0,367,-10433.978,run5p3wgs_t
2,367,-9864.785,run5p3wgs_t
1,367,-11649.775,run5p9wgs
2,367,-11209.808,run5p9wgs
3,367,-11061.715,run5p9wgs
0,367,-10679.822,run5p9wgs
0,367,-14862.523,run5p9wgs_t
3,367,-14784.73,run5p9wgs_t
2,367,-14638.009,run5p9wgs_t
1,367,-14597.921,run5p9wgs_t
1,368,340.448,run5p2wgs
0,368,1623.52,run5p2wgs
2,368,1640.912,run5p2wgs
3,368,1660.085,run5p2wgs
1,368,-8372.367,run5p3wgs
2,368,-8290.211,run5p3wgs
0,368,-8277.986,run5p3wgs
3,368,-10895.864,run5p3wgs_t
1,368,-10622.087,run5p3wgs_t
0,368,-10409.454,run5p3wgs_t
2,368,-9899.792,run5p3wgs_t
1,368,-11598.98,run5p9wgs
2,368,-11162.416,run5p9wgs
3,368,-11031.885,run5p9wgs
0,368,-10663.183,run5p9wgs
0,368,-14874.861,run5p9wgs_t
3,368,-14824.72,run5p9wgs_t
2,368,-14651.491,run5p9wgs_t
1,368,-14635.007,run5p9wgs_t
1,369,254.919,run5p2wgs
0,369,1607.388,run5p2wgs
3,369,1643.072,run5p2wgs
2,369,1661.793,run5p2wgs
1,369,-8380.659,run5p3wgs
2,369,-8287.868,run5p3wgs
0,369,-8271.673,run5p3wgs
3,369,-10936.589,run5p3wgs_t
1,369,-10616.443,run5p3wgs_t
0,369,-10435.777,run5p3wgs_t
2,369,-9882.586,run5p3wgs_t
1,369,-11606.671,run5p9wgs
3,369,-11077.697,run5p9wgs
2,369,-11063.96,run5p9wgs
0,369,-10682.655,run5p9wgs
0,369,-14802.831,run5p9wgs_t
3,369,-14784.697,run5p9wgs_t
1,369,-14673.225,run5p9wgs_t
2,369,-14599.665,run5p9wgs_t
1,370,309.856,run5p2wgs
0,370,1594.502,run5p2wgs
2,370,1654.303,run5p2wgs
3,370,1681.195,run5p2wgs
1,370,-8306.705,run5p3wgs
0,370,-8291.98,run5p3wgs
2,370,-8290.263,run5p3wgs
3,370,-10932.582,run5p3wgs_t
1,370,-10578.116,run5p3wgs_t
0,370,-10489.852,run5p3wgs_t
2,370,-9931.789,run5p3wgs_t
1,370,-11624.873,run5p9wgs
3,370,-11131.126,run5p9wgs
2,370,-11109.075,run5p9wgs
0,370,-10626.499,run5p9wgs
3,370,-14885.316,run5p9wgs_t
0,370,-14866.308,run5p9wgs_t
1,370,-14721.241,run5p9wgs_t
2,370,-14683.519,run5p9wgs_t
1,371,279.102,run5p2wgs
2,371,1629.882,run5p2wgs
0,371,1634.485,run5p2wgs
3,371,1700.115,run5p2wgs
1,371,-8332.035,run5p3wgs
0,371,-8296.802,run5p3wgs
2,371,-8289.284,run5p3wgs
3,371,-10958.28,run5p3wgs_t
1,371,-10576.353,run5p3wgs_t
0,371,-10518.257,run5p3wgs_t
2,371,-9880.163,run5p3wgs_t
1,371,-11650.497,run5p9wgs
3,371,-11149.091,run5p9wgs
2,371,-11074.302,run5p9wgs
0,371,-10644.496,run5p9wgs
3,371,-14909.331,run5p9wgs_t
2,371,-14817.31,run5p9wgs_t
0,371,-14735.504,run5p9wgs_t
1,371,-14691.765,run5p9wgs_t
1,372,325.535,run5p2wgs
0,372,1617.584,run5p2wgs
2,372,1627.682,run5p2wgs
3,372,1647.234,run5p2wgs
0,372,-8297.801,run5p3wgs
2,372,-8286.515,run5p3wgs
1,372,-8270.69,run5p3wgs
3,372,-10965.766,run5p3wgs_t
1,372,-10584.237,run5p3wgs_t
0,372,-10511.862,run5p3wgs_t
2,372,-9952.126,run5p3wgs_t
1,372,-11635.161,run5p9wgs
3,372,-11215.115,run5p9wgs
2,372,-11049.922,run5p9wgs
0,372,-10674.571,run5p9wgs
3,372,-14969.549,run5p9wgs_t
2,372,-14866.159,run5p9wgs_t
0,372,-14705.271,run5p9wgs_t
1,372,-14671.112,run5p9wgs_t
1,373,310.906,run5p2wgs
0,373,1623.265,run5p2wgs
2,373,1682.865,run5p2wgs
3,373,1696.046,run5p2wgs
0,373,-8306.587,run5p3wgs
2,373,-8290.751,run5p3wgs
1,373,-8263.413,run5p3wgs
3,373,-10917.593,run5p3wgs_t
1,373,-10585.227,run5p3wgs_t
0,373,-10584.772,run5p3wgs_t
2,373,-9820.959,run5p3wgs_t
1,373,-11608.586,run5p9wgs
3,373,-11190.561,run5p9wgs
2,373,-11123.654,run5p9wgs
0,373,-10672.041,run5p9wgs
3,373,-14962.504,run5p9wgs_t
2,373,-14771.637,run5p9wgs_t
0,373,-14708.131,run5p9wgs_t
1,373,-14657.157,run5p9wgs_t
1,374,330.131,run5p2wgs
0,374,1605.891,run5p2wgs
2,374,1672.255,run5p2wgs
3,374,1716.852,run5p2wgs
0,374,-8298.862,run5p3wgs
2,374,-8276.319,run5p3wgs
1,374,-8234.589,run5p3wgs
3,374,-10938.178,run5p3wgs_t
0,374,-10607.444,run5p3wgs_t
1,374,-10545.044,run5p3wgs_t
2,374,-9871.242,run5p3wgs_t
1,374,-11523.248,run5p9wgs
2,374,-11199.955,run5p9wgs
3,374,-11191.611,run5p9wgs
0,374,-10657.022,run5p9wgs
3,374,-14970.023,run5p9wgs_t
2,374,-14779.785,run5p9wgs_t
1,374,-14712.253,run5p9wgs_t
0,374,-14614.365,run5p9wgs_t
1,375,346.71,run5p2wgs
0,375,1628.688,run5p2wgs
2,375,1671.517,run5p2wgs
3,375,1709.139,run5p2wgs
0,375,-8299.576,run5p3wgs
2,375,-8286.289,run5p3wgs
1,375,-8241.886,run5p3wgs
3,375,-10978.976,run5p3wgs_t
0,375,-10693.188,run5p3wgs_t
1,375,-10624.223,run5p3wgs_t
2,375,-9898.675,run5p3wgs_t
1,375,-11535.909,run5p9wgs
2,375,-11330.194,run5p9wgs
3,375,-11162.671,run5p9wgs
0,375,-10697.427,run5p9wgs
3,375,-14935.162,run5p9wgs_t
2,375,-14764.459,run5p9wgs_t
1,375,-14676.725,run5p9wgs_t
0,375,-14564.637,run5p9wgs_t
1,376,422.425,run5p2wgs
0,376,1624.733,run5p2wgs
2,376,1657.425,run5p2wgs
3,376,1696.702,run5p2wgs
0,376,-8292.199,run5p3wgs
2,376,-8288.499,run5p3wgs
1,376,-8255.656,run5p3wgs
3,376,-10952.059,run5p3wgs_t
0,376,-10698.351,run5p3wgs_t
1,376,-10540.222,run5p3wgs_t
2,376,-9906.1,run5p3wgs_t
1,376,-11554.891,run5p9wgs
2,376,-11339.688,run5p9wgs
3,376,-11168.96,run5p9wgs
0,376,-10659.734,run5p9wgs
